ID,condition,trialType,objects,ratings
12123,ISO,Control,C,0.888
12124,ISO,Control,D,0.165
12125,ISO,Control,A,0.892
12126,ISO,Control,B,0.886
12127,ISO,Control,C,0.89
12128,ISO,Control,D,0.158
12129,ISO,Control,A,0.886
12130,ISO,Control,B,0.891
12131,ISO,Control,C,0.891
12132,ISO,Control,D,0.156
12133,ISO,Control,A,0.883
12134,ISO,Control,B,0.886
12135,ISO,Control,C,0.886
12136,ISO,Control,D,0.161
12137,ISO,Control,A,0.891
12138,ISO,Control,B,0.887
12139,ISO,Control,C,0.891
12140,ISO,Control,D,0.147
12141,ISO,Control,A,0.883
12142,ISO,Control,B,0.885
12143,ISO,Control,C,0.891
12144,ISO,Control,D,0.157
12145,ISO,Control,A,0.888
12146,ISO,Control,B,0.884
12147,ISO,Control,C,0.886
12148,ISO,Control,D,0.151
12149,ISO,Control,A,0.892
12150,ISO,Control,B,0.889
12151,ISO,Control,C,0.883
12152,ISO,Control,D,0.174
12153,ISO,Control,A,0.883
12154,ISO,Control,B,0.886
12155,ISO,Control,C,0.884
12156,ISO,Control,D,0.143
12157,ISO,Control,A,0.887
12158,ISO,Control,B,0.884
12159,ISO,Control,C,0.892
12160,ISO,Control,D,0.146
12161,ISO,Control,A,0.89
12162,ISO,Control,B,0.892
12163,ISO,Control,C,0.883
12164,ISO,Control,D,0.174
12165,ISO,Control,A,0.883
12166,ISO,Control,B,0.883
12167,ISO,Control,C,0.89
12168,ISO,Control,D,0.176
12169,ISO,Control,A,0.885
12170,ISO,Control,B,0.891
12171,ISO,Control,C,0.89
12172,ISO,Control,D,0.153
12173,ISO,Control,A,0.883
12174,ISO,Control,B,0.883
12175,ISO,Control,C,0.887
12176,ISO,Control,D,0.149
12177,ISO,Control,A,0.892
12178,ISO,Control,B,0.885
12179,ISO,Control,C,0.884
12180,ISO,Control,D,0.145
12181,ISO,Control,A,0.884
12182,ISO,Control,B,0.89
12183,ISO,Control,C,0.891
12184,ISO,Control,D,0.152
12185,ISO,Control,A,0.891
12186,ISO,Control,B,0.892
12187,ISO,Control,C,0.883
12188,ISO,Control,D,0.153
12189,ISO,Control,A,0.887
12190,ISO,Control,B,0.891
12191,ISO,Control,C,0.892
12192,ISO,Control,D,0.143
12193,ISO,Control,A,0.891
12194,ISO,Control,B,0.883
12195,ISO,Control,C,0.888
12196,ISO,Control,D,0.154
12197,ISO,Control,A,0.891
12198,ISO,Control,B,0.886
12199,ISO,Control,C,0.891
12200,ISO,Control,D,0.154
12201,ISO,Control,A,0.888
12202,ISO,Control,B,0.883
12203,ISO,Control,C,0.883
12204,ISO,Control,D,0.153
12205,ISO,Control,A,0.892
12206,ISO,Control,B,0.892
12207,ISO,Control,C,0.883
12208,ISO,Control,D,0.149
12209,ISO,Control,A,0.883
12210,ISO,Control,B,0.891
12211,ISO,Control,C,0.892
12212,ISO,Control,D,0.171
12213,ISO,Control,A,0.886
12214,ISO,Control,B,0.892
12215,ISO,Control,C,0.883
12216,ISO,Control,D,0.15
12217,ISO,Control,A,0.891
12218,ISO,Control,B,0.884
12219,ISO,Control,C,0.883
12220,ISO,Control,D,0.16
12221,ISO,Control,A,0.886
12222,ISO,Control,B,0.885
12223,ISO,Control,C,0.891
12224,ISO,Control,D,0.147
12225,ISO,Control,A,0.888
12226,ISO,Control,B,0.883
12227,ISO,Control,C,0.891
12228,ISO,Control,D,0.154
12229,ISO,Control,A,0.892
12230,ISO,Control,B,0.884
12231,ISO,Control,C,0.886
12232,ISO,Control,D,0.15
12233,ISO,Control,A,0.892
12234,ISO,Control,B,0.884
12235,ISO,Control,C,0.891
12236,ISO,Control,D,0.153
12237,ISO,Control,A,0.885
12238,ISO,Control,B,0.888
12239,ISO,Control,C,0.889
12240,ISO,Control,D,0.156
12241,ISO,Control,A,0.888
12242,ISO,Control,B,0.885
12243,ISO,Control,C,0.884
12244,ISO,Control,D,0.153
12245,ISO,Control,A,0.891
12246,ISO,Control,B,0.883
12247,ISO,Control,C,0.883
12248,ISO,Control,D,0.154
12249,ISO,Control,A,0.883
12250,ISO,Control,B,0.889
12251,ISO,Control,C,0.884
12252,ISO,Control,D,0.169
12253,ISO,Control,A,0.889
12254,ISO,Control,B,0.889
12255,ISO,Control,C,0.888
12256,ISO,Control,D,0.176
12257,ISO,Control,A,0.883
12258,ISO,Control,B,0.892
12259,ISO,Control,C,0.883
12260,ISO,Control,D,0.17
12261,ISO,Control,A,0.884
12262,ISO,Control,B,0.883
12263,ISO,Control,C,0.891
12264,ISO,Control,D,0.144
12265,ISO,Control,A,0.891
12266,ISO,Control,B,0.886
12267,ISO,Control,C,0.884
12268,ISO,Control,D,0.143
12269,ISO,Control,A,0.883
12270,ISO,Control,B,0.885
12271,ISO,Control,C,0.892
12272,ISO,Control,D,0.156
12273,ISO,Control,A,0.888
12274,ISO,Control,B,0.891
12275,ISO,Control,C,0.886
12276,ISO,Control,D,0.155
12277,ISO,Control,A,0.885
12278,ISO,Control,B,0.89
12279,ISO,Control,C,0.892
12280,ISO,Control,D,0.146
12281,ISO,Control,A,0.883
12282,ISO,Control,B,0.89
12283,ISO,Control,C,0.891
12284,ISO,Control,D,0.161
12285,ISO,Control,A,0.892
12286,ISO,Control,B,0.884
12287,ISO,Control,C,0.884
12288,ISO,Control,D,0.157
12289,ISO,Control,A,0.891
12290,ISO,Control,B,0.891
12291,ISO,Control,C,0.884
12292,ISO,Control,D,0.157
12293,ISO,Control,A,0.885
12294,ISO,Control,B,0.889
12295,ISO,Control,C,0.889
12296,ISO,Control,D,0.161
12297,ISO,Control,A,0.892
12298,ISO,Control,B,0.883
12299,ISO,Control,C,0.883
12300,ISO,Control,D,0.176
12301,ISO,Control,A,0.886
12302,ISO,Control,B,0.883
12303,ISO,Control,C,0.884
12304,ISO,Control,D,0.165
12305,ISO,Control,A,0.892
12306,ISO,Control,B,0.883
12307,ISO,Control,C,0.883
12308,ISO,Control,D,0.171
12309,ISO,Control,A,0.891
12310,ISO,Control,B,0.884
12311,ISO,Control,C,0.892
12312,ISO,Control,D,0.151
12313,ISO,Control,A,0.892
12314,ISO,Control,B,0.891
12315,ISO,Control,C,0.891
12316,ISO,Control,D,0.151
12317,ISO,Control,A,0.891
12318,ISO,Control,B,0.888
12319,ISO,Control,C,0.892
12320,ISO,Control,D,0.152
12321,ISO,Control,A,0.891
12322,ISO,Control,B,0.883
12323,ISO,Control,C,0.892
12324,ISO,Control,D,0.143
12325,ISO,Control,A,0.891
12326,ISO,Control,B,0.883
12327,ISO,Control,C,0.891
12328,ISO,Control,D,0.156
12329,ISO,Control,A,0.883
12330,ISO,Control,B,0.884
12331,ISO,Control,C,0.884
12332,ISO,Control,D,0.169
12333,ISO,Control,A,0.892
12334,ISO,Control,B,0.89
12335,ISO,Control,C,0.883
12336,ISO,Control,D,0.145
12337,ISO,Control,A,0.884
12338,ISO,Control,B,0.884
12339,ISO,Control,C,0.883
12340,ISO,Control,D,0.151
12341,ISO,Control,A,0.883
12342,ISO,Control,B,0.884
12343,ISO,Control,C,0.892
12344,ISO,Control,D,0.171
12345,ISO,Control,A,0.891
12346,ISO,Control,B,0.89
12347,ISO,Control,C,0.886
12348,ISO,Control,D,0.156
12349,ISO,Control,A,0.885
12350,ISO,Control,B,0.892
12351,ISO,Control,C,0.884
12352,ISO,Control,D,0.151
12353,ISO,Control,A,0.89
12354,ISO,Control,B,0.887
12355,ISO,Control,C,0.89
12356,ISO,Control,D,0.149
12357,ISO,Control,A,0.89
12358,ISO,Control,B,0.891
12359,ISO,Control,C,0.89
12360,ISO,Control,D,0.15
12361,ISO,Control,A,0.892
12362,ISO,Control,B,0.887
12363,ISO,Control,C,0.885
12364,ISO,Control,D,0.143
12365,ISO,Control,A,0.891
12366,ISO,Control,B,0.891
12367,ISO,Control,C,0.885
12368,ISO,Control,D,0.149
12369,ISO,Control,A,0.888
12370,ISO,Control,B,0.891
12371,ISO,Control,C,0.891
12372,ISO,Control,D,0.155
12373,ISO,Control,A,0.891
12374,ISO,Control,B,0.883
12375,ISO,Control,C,0.885
12376,ISO,Control,D,0.147
12377,ISO,Control,A,0.886
12378,ISO,Control,B,0.891
12379,ISO,Control,C,0.891
12380,ISO,Control,D,0.154
12381,ISO,Control,A,0.889
12382,ISO,Control,B,0.884
12383,ISO,Control,C,0.887
12384,ISO,Control,D,0.156
12385,ISO,Control,A,0.888
12386,ISO,Control,B,0.884
12387,ISO,Control,C,0.883
12388,ISO,Control,D,0.146
12389,ISO,Control,A,0.888
12390,ISO,Control,B,0.883
12391,ISO,Control,C,0.885
12392,ISO,Control,D,0.152
12393,ISO,Control,A,0.883
12394,ISO,Control,B,0.888
12395,ISO,Control,C,0.886
12396,ISO,Control,D,0.168
12397,ISO,Control,A,0.885
12398,ISO,Control,B,0.883
12399,ISO,Control,C,0.892
12400,ISO,Control,D,0.157
12401,ISO,Control,A,0.889
12402,ISO,Control,B,0.887
12403,ISO,Control,C,0.892
12404,ISO,Control,D,0.167
12405,ISO,Control,A,0.891
12406,ISO,Control,B,0.89
12407,ISO,Control,C,0.887
12408,ISO,Control,D,0.162
12409,ISO,Control,A,0.883
12410,ISO,Control,B,0.892
12411,ISO,Control,C,0.883
12412,ISO,Control,D,0.151
12413,ISO,Control,A,0.883
12414,ISO,Control,B,0.89
12415,ISO,Control,C,0.891
12416,ISO,Control,D,0.166
12417,ISO,Control,A,0.884
12418,ISO,Control,B,0.887
12419,ISO,Control,C,0.891
12420,ISO,Control,D,0.147
12421,ISO,Control,A,0.892
12422,ISO,Control,B,0.883
12423,ISO,Control,C,0.89
12424,ISO,Control,D,0.146
12425,ISO,Control,A,0.884
12426,ISO,Control,B,0.887
12427,ISO,Control,C,0.887
12428,ISO,Control,D,0.152
12429,ISO,Control,A,0.888
12430,ISO,Control,B,0.885
12431,ISO,Control,C,0.888
12432,ISO,Control,D,0.152
12433,ISO,Control,A,0.891
12434,ISO,Control,B,0.89
12435,ISO,Control,C,0.891
12436,ISO,Control,D,0.154
12437,ISO,Control,A,0.883
12438,ISO,Control,B,0.886
12439,ISO,Control,C,0.891
12440,ISO,Control,D,0.144
12441,ISO,Control,A,0.885
12442,ISO,Control,B,0.883
12443,ISO,Control,C,0.891
12444,ISO,Control,D,0.169
12445,ISO,Control,A,0.884
12446,ISO,Control,B,0.883
12447,ISO,Control,C,0.888
12448,ISO,Control,D,0.145
12449,ISO,Control,A,0.883
12450,ISO,Control,B,0.89
12451,ISO,Control,C,0.891
12452,ISO,Control,D,0.144
12453,ISO,Control,A,0.892
12454,ISO,Control,B,0.89
12455,ISO,Control,C,0.892
12456,ISO,Control,D,0.165
12457,ISO,Control,A,0.884
12458,ISO,Control,B,0.89
12459,ISO,Control,C,0.885
12460,ISO,Control,D,0.163
12461,ISO,Control,A,0.89
12462,ISO,Control,B,0.889
12463,ISO,Control,C,0.886
12464,ISO,Control,D,0.157
12465,ISO,Control,A,0.883
12466,ISO,Control,B,0.884
12467,ISO,Control,C,0.883
12468,ISO,Control,D,0.154
12469,ISO,Control,A,0.889
12470,ISO,Control,B,0.887
12471,ISO,Control,C,0.883
12472,ISO,Control,D,0.158
12473,ISO,Control,A,0.891
12474,ISO,Control,B,0.89
12475,ISO,Control,C,0.892
12476,ISO,Control,D,0.165
12477,ISO,Control,A,0.891
12478,ISO,Control,B,0.889
12479,ISO,Control,C,0.892
12480,ISO,Control,D,0.154
12481,ISO,Control,A,0.887
12482,ISO,Control,B,0.891
12483,ISO,Control,C,0.888
12484,ISO,Control,D,0.152
12485,ISO,Control,A,0.888
12486,ISO,Control,B,0.892
12487,ISO,Control,C,0.884
12488,ISO,Control,D,0.15
12489,ISO,Control,A,0.884
12490,ISO,Control,B,0.884
12491,ISO,Control,C,0.884
12492,ISO,Control,D,0.15
12493,ISO,Control,A,0.884
12494,ISO,Control,B,0.883
12495,ISO,Control,C,0.888
12496,ISO,Control,D,0.147
12497,ISO,Control,A,0.886
12498,ISO,Control,B,0.888
12499,ISO,Control,C,0.884
12500,ISO,Control,D,0.155
12501,ISO,Control,A,0.892
12502,ISO,Control,B,0.884
12503,ISO,Control,C,0.883
12504,ISO,Control,D,0.154
12505,ISO,Control,A,0.883
12506,ISO,Control,B,0.892
12507,ISO,Control,C,0.883
12508,ISO,Control,D,0.167
12509,ISO,Control,A,0.883
12510,ISO,Control,B,0.887
12511,ISO,Control,C,0.886
12512,ISO,Control,D,0.161
12513,ISO,Control,A,0.892
12514,ISO,Control,B,0.886
12515,ISO,Control,C,0.891
12516,ISO,Control,D,0.152
12517,ISO,Control,A,0.886
12518,ISO,Control,B,0.885
12519,ISO,Control,C,0.885
12520,ISO,Control,D,0.14
12521,ISO,Control,A,0.89
12522,ISO,Control,B,0.883
12523,ISO,Control,C,0.884
12524,ISO,Control,D,0.143
12525,ISO,Control,A,0.889
12526,ISO,Control,B,0.888
12527,ISO,Control,C,0.892
12528,ISO,Control,D,0.15
12529,ISO,Control,A,0.892
12530,ISO,Control,B,0.887
12531,ISO,Control,C,0.883
12532,ISO,Control,D,0.157
12533,ISO,Control,A,0.891
12534,ISO,Control,B,0.883
12535,ISO,Control,C,0.883
12536,ISO,Control,D,0.142
12537,ISO,Control,A,0.891
12538,ISO,Control,B,0.887
12539,ISO,Control,C,0.892
12540,ISO,Control,D,0.16
12541,ISO,Control,A,0.885
12542,ISO,Control,B,0.891
12543,ISO,Control,C,0.883
12544,ISO,Control,D,0.166
12545,ISO,Control,A,0.891
12546,ISO,Control,B,0.884
12547,ISO,Control,C,0.891
12548,ISO,Control,D,0.154
12549,ISO,Control,A,0.888
12550,ISO,Control,B,0.891
12551,ISO,Control,C,0.891
12552,ISO,Control,D,0.159
12553,ISO,Control,A,0.892
12554,ISO,Control,B,0.89
12555,ISO,Control,C,0.89
12556,ISO,Control,D,0.149
12557,ISO,Control,A,0.883
12558,ISO,Control,B,0.883
12559,ISO,Control,C,0.884
12560,ISO,Control,D,0.153
12561,ISO,Control,A,0.883
12562,ISO,Control,B,0.892
12563,ISO,Control,C,0.883
12564,ISO,Control,D,0.144
12565,ISO,Control,A,0.892
12566,ISO,Control,B,0.883
12567,ISO,Control,C,0.883
12568,ISO,Control,D,0.154
12569,ISO,Control,A,0.886
12570,ISO,Control,B,0.889
12571,ISO,Control,C,0.886
12572,ISO,Control,D,0.145
12573,ISO,Control,A,0.883
12574,ISO,Control,B,0.89
12575,ISO,Control,C,0.892
12576,ISO,Control,D,0.148
12577,ISO,Control,A,0.884
12578,ISO,Control,B,0.887
12579,ISO,Control,C,0.892
12580,ISO,Control,D,0.151
12581,ISO,Control,A,0.89
12582,ISO,Control,B,0.892
12583,ISO,Control,C,0.892
12584,ISO,Control,D,0.145
12585,ISO,Control,A,0.886
12586,ISO,Control,B,0.888
12587,ISO,Control,C,0.886
12588,ISO,Control,D,0.15
12589,ISO,Control,A,0.886
12590,ISO,Control,B,0.886
12591,ISO,Control,C,0.883
12592,ISO,Control,D,0.153
12593,ISO,Control,A,0.891
12594,ISO,Control,B,0.892
12595,ISO,Control,C,0.885
12596,ISO,Control,D,0.156
12597,ISO,Control,A,0.89
12598,ISO,Control,B,0.892
12599,ISO,Control,C,0.884
12600,ISO,Control,D,0.148
12601,ISO,Control,A,0.883
12602,ISO,Control,B,0.886
12603,ISO,Control,C,0.887
12604,ISO,Control,D,0.161
12605,ISO,Control,A,0.891
12606,ISO,Control,B,0.887
12607,ISO,Control,C,0.887
12608,ISO,Control,D,0.144
12609,ISO,Control,A,0.886
12610,ISO,Control,B,0.888
12611,ISO,Control,C,0.891
12612,ISO,Control,D,0.178
12613,ISO,Control,A,0.883
12614,ISO,Control,B,0.883
12615,ISO,Control,C,0.891
12616,ISO,Control,D,0.149
12617,ISO,Control,A,0.883
12618,ISO,Control,B,0.892
12619,ISO,Control,C,0.89
12620,ISO,Control,D,0.175
12621,ISO,Control,A,0.891
12622,ISO,Control,B,0.883
12623,ISO,Control,C,0.889
12624,ISO,Control,D,0.155
12625,ISO,Control,A,0.883
12626,ISO,Control,B,0.89
12627,ISO,Control,C,0.884
12628,ISO,Control,D,0.153
12629,ISO,Control,A,0.884
12630,ISO,Control,B,0.884
12631,ISO,Control,C,0.886
12632,ISO,Control,D,0.162
12633,ISO,Control,A,0.887
12634,ISO,Control,B,0.891
12635,ISO,Control,C,0.885
12636,ISO,Control,D,0.152
12637,ISO,Control,A,0.883
12638,ISO,Control,B,0.89
12639,ISO,Control,C,0.889
12640,ISO,Control,D,0.164
12641,ISO,Control,A,0.892
12642,ISO,Control,B,0.892
12643,ISO,Control,C,0.891
12644,ISO,Control,D,0.156
12645,ISO,Control,A,0.883
12646,ISO,Control,B,0.891
12647,ISO,Control,C,0.885
12648,ISO,Control,D,0.154
12649,ISO,Control,A,0.885
12650,ISO,Control,B,0.89
12651,ISO,Control,C,0.89
12652,ISO,Control,D,0.178
12653,ISO,Control,A,0.889
12654,ISO,Control,B,0.889
12655,ISO,Control,C,0.889
12656,ISO,Control,D,0.15
12657,ISO,Control,A,0.887
12658,ISO,Control,B,0.891
12659,ISO,Control,C,0.886
12660,ISO,Control,D,0.144
12661,ISO,Control,A,0.891
12662,ISO,Control,B,0.884
12663,ISO,Control,C,0.885
12664,ISO,Control,D,0.146
12665,ISO,Control,A,0.892
12666,ISO,Control,B,0.883
12667,ISO,Control,C,0.883
12668,ISO,Control,D,0.146
12669,ISO,Control,A,0.89
12670,ISO,Control,B,0.891
12671,ISO,Control,C,0.884
12672,ISO,Control,D,0.175
12673,ISO,Control,A,0.892
12674,ISO,Control,B,0.883
12675,ISO,Control,C,0.891
12676,ISO,Control,D,0.157
12677,ISO,Control,A,0.89
12678,ISO,Control,B,0.889
12679,ISO,Control,C,0.889
12680,ISO,Control,D,0.175
12681,ISO,Control,A,0.892
12682,ISO,Control,B,0.889
12683,ISO,Control,C,0.883
12684,ISO,Control,D,0.16
12685,ISO,Control,A,0.89
12686,ISO,Control,B,0.883
12687,ISO,Control,C,0.884
12688,ISO,Control,D,0.151
12689,ISO,Control,A,0.891
12690,ISO,Control,B,0.883
12691,ISO,Control,C,0.883
12692,ISO,Control,D,0.148
12693,ISO,Control,A,0.885
12694,ISO,Control,B,0.885
12695,ISO,Control,C,0.883
12696,ISO,Control,D,0.151
12697,ISO,Control,A,0.89
12698,ISO,Control,B,0.883
12699,ISO,Control,C,0.89
12700,ISO,Control,D,0.155
12701,ISO,Control,A,0.891
12702,ISO,Control,B,0.891
12703,ISO,Control,C,0.888
12704,ISO,Control,D,0.151
12705,ISO,Control,A,0.886
12706,ISO,Control,B,0.883
12707,ISO,Control,C,0.884
12708,ISO,Control,D,0.146
12709,ISO,Control,A,0.888
12710,ISO,Control,B,0.892
12711,ISO,Control,C,0.885
12712,ISO,Control,D,0.153
12713,ISO,Control,A,0.891
12714,ISO,Control,B,0.892
12715,ISO,Control,C,0.887
12716,ISO,Control,D,0.143
12717,ISO,Control,A,0.885
12718,ISO,Control,B,0.883
12719,ISO,Control,C,0.887
12720,ISO,Control,D,0.144
12721,ISO,Control,A,0.883
12722,ISO,Control,B,0.885
12723,ISO,Control,C,0.891
12724,ISO,Control,D,0.149
12725,ISO,Control,A,0.892
12726,ISO,Control,B,0.891
12727,ISO,Control,C,0.883
12728,ISO,Control,D,0.146
12729,ISO,Control,A,0.89
12730,ISO,Control,B,0.889
12731,ISO,Control,C,0.892
12732,ISO,Control,D,0.173
12733,ISO,Control,A,0.891
12734,ISO,Control,B,0.889
12735,ISO,Control,C,0.892
12736,ISO,Control,D,0.159
12737,ISO,Control,A,0.888
12738,ISO,Control,B,0.892
12739,ISO,Control,C,0.883
12740,ISO,Control,D,0.167
12741,ISO,Control,A,0.892
12742,ISO,Control,B,0.888
12743,ISO,Control,C,0.885
12744,ISO,Control,D,0.17
12745,ISO,Control,A,0.887
12746,ISO,Control,B,0.891
12747,ISO,Control,C,0.891
12748,ISO,Control,D,0.168
12749,ISO,Control,A,0.887
12750,ISO,Control,B,0.883
12751,ISO,Control,C,0.892
12752,ISO,Control,D,0.152
12753,ISO,Control,A,0.892
12754,ISO,Control,B,0.886
12755,ISO,Control,C,0.892
12756,ISO,Control,D,0.144
12757,ISO,Control,A,0.886
12758,ISO,Control,B,0.891
12759,ISO,Control,C,0.89
12760,ISO,Control,D,0.148
12761,ISO,Control,A,0.888
12762,ISO,Control,B,0.885
12763,ISO,Control,C,0.883
12764,ISO,Control,D,0.166
12765,ISO,Control,A,0.892
12766,ISO,Control,B,0.888
12767,ISO,Control,C,0.883
12768,ISO,Control,D,0.149
12769,ISO,Control,A,0.883
12770,ISO,Control,B,0.89
12771,ISO,Control,C,0.892
12772,ISO,Control,D,0.157
12773,ISO,Control,A,0.883
12774,ISO,Control,B,0.888
12775,ISO,Control,C,0.892
12776,ISO,Control,D,0.154
12777,ISO,Control,A,0.89
12778,ISO,Control,B,0.89
12779,ISO,Control,C,0.888
12780,ISO,Control,D,0.143
12781,ISO,Control,A,0.891
12782,ISO,Control,B,0.89
12783,ISO,Control,C,0.883
12784,ISO,Control,D,0.142
12785,ISO,Control,A,0.885
12786,ISO,Control,B,0.892
12787,ISO,Control,C,0.889
12788,ISO,Control,D,0.149
12789,ISO,Control,A,0.89
12790,ISO,Control,B,0.886
12791,ISO,Control,C,0.884
12792,ISO,Control,D,0.167
12793,ISO,Control,A,0.883
12794,ISO,Control,B,0.889
12795,ISO,Control,C,0.892
12796,ISO,Control,D,0.15
12797,ISO,Control,A,0.884
12798,ISO,Control,B,0.883
12799,ISO,Control,C,0.888
12800,ISO,Control,D,0.155
12801,ISO,Control,A,0.884
12802,ISO,Control,B,0.89
12803,ISO,Control,C,0.892
12804,ISO,Control,D,0.152
12805,ISO,Control,A,0.883
12806,ISO,Control,B,0.892
12807,ISO,Control,C,0.889
12808,ISO,Control,D,0.169
12809,ISO,Control,A,0.892
12810,ISO,Control,B,0.888
12811,ISO,Control,C,0.891
12812,ISO,Control,D,0.151
12813,ISO,Control,A,0.891
12814,ISO,Control,B,0.883
12815,ISO,Control,C,0.883
12816,ISO,Control,D,0.16
12817,ISO,Control,A,0.883
12818,ISO,Control,B,0.883
12819,ISO,Control,C,0.889
12820,ISO,Control,D,0.153
12821,ISO,Control,A,0.884
12822,ISO,Control,B,0.891
12823,ISO,Control,C,0.885
12824,ISO,Control,D,0.154
12825,ISO,Control,A,0.883
12826,ISO,Control,B,0.888
12827,ISO,Control,C,0.892
12828,ISO,Control,D,0.143
12829,ISO,Control,A,0.883
12830,ISO,Control,B,0.891
12831,ISO,Control,C,0.886
12832,ISO,Control,D,0.178
12833,ISO,Control,A,0.891
12834,ISO,Control,B,0.892
12835,ISO,Control,C,0.889
12836,ISO,Control,D,0.159
12837,ISO,Control,A,0.885
12838,ISO,Control,B,0.89
12839,ISO,Control,C,0.892
12840,ISO,Control,D,0.161
12841,ISO,Control,A,0.89
12842,ISO,Control,B,0.89
12843,ISO,Control,C,0.89
12844,ISO,Control,D,0.16
12845,ISO,Control,A,0.892
12846,ISO,Control,B,0.89
12847,ISO,Control,C,0.887
12848,ISO,Control,D,0.154
12849,ISO,Control,A,0.892
12850,ISO,Control,B,0.883
12851,ISO,Control,C,0.886
12852,ISO,Control,D,0.147
12853,ISO,Control,A,0.89
12854,ISO,Control,B,0.884
12855,ISO,Control,C,0.891
12856,ISO,Control,D,0.164
12857,ISO,Control,A,0.889
12858,ISO,Control,B,0.892
12859,ISO,Control,C,0.889
12860,ISO,Control,D,0.152
12861,ISO,Control,A,0.883
12862,ISO,Control,B,0.89
12863,ISO,Control,C,0.884
12864,ISO,Control,D,0.152
12865,ISO,Control,A,0.889
12866,ISO,Control,B,0.883
12867,ISO,Control,C,0.89
12868,ISO,Control,D,0.154
12869,ISO,Control,A,0.889
12870,ISO,Control,B,0.891
12871,ISO,Control,C,0.884
12872,ISO,Control,D,0.167
12873,ISO,Control,A,0.887
12874,ISO,Control,B,0.889
12875,ISO,Control,C,0.885
12876,ISO,Control,D,0.161
12877,ISO,Control,A,0.883
12878,ISO,Control,B,0.883
12879,ISO,Control,C,0.891
12880,ISO,Control,D,0.153
12881,ISO,Control,A,0.891
12882,ISO,Control,B,0.889
12883,ISO,Control,C,0.887
12884,ISO,Control,D,0.151
12885,ISO,Control,A,0.891
12886,ISO,Control,B,0.883
12887,ISO,Control,C,0.883
12888,ISO,Control,D,0.14
12889,ISO,Control,A,0.89
12890,ISO,Control,B,0.887
12891,ISO,Control,C,0.892
12892,ISO,Control,D,0.173
12893,ISO,Control,A,0.888
12894,ISO,Control,B,0.884
12895,ISO,Control,C,0.891
12896,ISO,Control,D,0.168
12897,ISO,Control,A,0.891
12898,ISO,Control,B,0.883
12899,ISO,Control,C,0.884
12900,ISO,Control,D,0.164
12901,ISO,Control,A,0.888
12902,ISO,Control,B,0.887
12903,ISO,Control,C,0.891
12904,ISO,Control,D,0.169
12905,ISO,Control,A,0.889
12906,ISO,Control,B,0.89
12907,ISO,Control,C,0.892
12908,ISO,Control,D,0.149
12909,ISO,Control,A,0.89
12910,ISO,Control,B,0.884
12911,ISO,Control,C,0.883
12912,ISO,Control,D,0.148
12913,ISO,Control,A,0.891
12914,ISO,Control,B,0.883
12915,ISO,Control,C,0.883
12916,ISO,Control,D,0.153
12917,ISO,Control,A,0.891
12918,ISO,Control,B,0.883
12919,ISO,Control,C,0.888
12920,ISO,Control,D,0.156
12921,ISO,Control,A,0.884
12922,ISO,Control,B,0.892
12923,ISO,Control,C,0.892
12924,ISO,Control,D,0.148
12925,ISO,Control,A,0.892
12926,ISO,Control,B,0.891
12927,ISO,Control,C,0.887
12928,ISO,Control,D,0.165
12929,ISO,Control,A,0.884
12930,ISO,Control,B,0.883
12931,ISO,Control,C,0.892
12932,ISO,Control,D,0.149
12933,ISO,Control,A,0.883
12934,ISO,Control,B,0.883
12935,ISO,Control,C,0.884
12936,ISO,Control,D,0.166
12937,ISO,Control,A,0.891
12938,ISO,Control,B,0.888
12939,ISO,Control,C,0.884
12940,ISO,Control,D,0.154
12941,ISO,Control,A,0.89
12942,ISO,Control,B,0.883
12943,ISO,Control,C,0.892
12944,ISO,Control,D,0.161
12945,ISO,Control,A,0.883
12946,ISO,Control,B,0.887
12947,ISO,Control,C,0.885
12948,ISO,Control,D,0.171
12949,ISO,Control,A,0.89
12950,ISO,Control,B,0.891
12951,ISO,Control,C,0.889
12952,ISO,Control,D,0.16
12953,ISO,Control,A,0.885
12954,ISO,Control,B,0.891
12955,ISO,Control,C,0.883
12956,ISO,Control,D,0.159
12957,ISO,Control,A,0.884
12958,ISO,Control,B,0.891
12959,ISO,Control,C,0.883
12960,ISO,Control,D,0.162
12961,ISO,Control,A,0.883
12962,ISO,Control,B,0.883
12963,ISO,Control,C,0.889
12964,ISO,Control,D,0.156
12965,ISO,Control,A,0.884
12966,ISO,Control,B,0.883
12967,ISO,Control,C,0.891
12968,ISO,Control,D,0.14
12969,ISO,Control,A,0.892
12970,ISO,Control,B,0.883
12971,ISO,Control,C,0.884
12972,ISO,Control,D,0.151
12973,ISO,Control,A,0.886
12974,ISO,Control,B,0.891
12975,ISO,Control,C,0.891
12976,ISO,Control,D,0.175
12977,ISO,Control,A,0.887
12978,ISO,Control,B,0.886
12979,ISO,Control,C,0.883
12980,ISO,Control,D,0.144
12981,ISO,Control,A,0.883
12982,ISO,Control,B,0.883
12983,ISO,Control,C,0.891
12984,ISO,Control,D,0.151
12985,ISO,Control,A,0.891
12986,ISO,Control,B,0.892
