ID,condition,trial,phase,object,choice
736,BB,control,Phase 2,D,0.903
737,BB,control,Phase 1,A,0.903
738,BB,control,Phase 1,B,0.902
739,BB,control,Phase 1,C,0.902
740,BB,control,Phase 1,D,0.903
741,BB,control,Phase 2,A,0.903
742,BB,control,Phase 2,B,0.903
743,BB,control,Phase 2,C,0.903
744,BB,control,Phase 2,D,0.902
745,BB,control,Phase 1,A,0.902
746,BB,control,Phase 1,B,0.903
747,BB,control,Phase 1,C,0.903
748,BB,control,Phase 1,D,0.903
749,BB,control,Phase 2,A,0.903
750,BB,control,Phase 2,B,0.903
751,BB,control,Phase 2,C,0.903
752,BB,control,Phase 2,D,0.903
753,BB,control,Phase 1,A,0.903
754,BB,control,Phase 1,B,0.903
755,BB,control,Phase 1,C,0.903
756,BB,control,Phase 1,D,0.903
757,BB,control,Phase 2,A,0.903
758,BB,control,Phase 2,B,0.902
759,BB,control,Phase 2,C,0.903
760,BB,control,Phase 2,D,0.903
761,BB,control,Phase 1,A,0.903
762,BB,control,Phase 1,B,0.903
763,BB,control,Phase 1,C,0.903
764,BB,control,Phase 1,D,0.903
765,BB,control,Phase 2,A,0.903
766,BB,control,Phase 2,B,0.903
767,BB,control,Phase 2,C,0.903
768,BB,control,Phase 2,D,0.903
769,BB,control,Phase 1,A,0.902
770,BB,control,Phase 1,B,0.903
771,BB,control,Phase 1,C,0.903
772,BB,control,Phase 1,D,0.903
773,BB,control,Phase 2,A,0.903
774,BB,control,Phase 2,B,0.903
775,BB,control,Phase 2,C,0.903
776,BB,control,Phase 2,D,0.903
777,BB,control,Phase 1,A,0.903
778,BB,control,Phase 1,B,0.903
779,BB,control,Phase 1,C,0.902
780,BB,control,Phase 1,D,0.902
781,BB,control,Phase 2,A,0.903
782,BB,control,Phase 2,B,0.903
783,BB,control,Phase 2,C,0.903
784,BB,control,Phase 2,D,0.903
785,BB,control,Phase 1,A,0.903
786,BB,control,Phase 1,B,0.902
787,BB,control,Phase 1,C,0.903
788,BB,control,Phase 1,D,0.903
789,BB,control,Phase 2,A,0.903
790,BB,control,Phase 2,B,0.903
791,BB,control,Phase 2,C,0.903
792,BB,control,Phase 2,D,0.903
793,BB,control,Phase 1,A,0.903
794,BB,control,Phase 1,B,0.903
795,BB,control,Phase 1,C,0.903
796,BB,control,Phase 1,D,0.903
797,BB,control,Phase 2,A,0.903
798,BB,control,Phase 2,B,0.903
799,BB,control,Phase 2,C,0.902
800,BB,control,Phase 2,D,0.903
801,BB,control,Phase 1,A,0.903
802,BB,control,Phase 1,B,0.903
803,BB,control,Phase 1,C,0.902
804,BB,control,Phase 1,D,0.903
805,BB,control,Phase 2,A,0.902
806,BB,control,Phase 2,B,0.902
807,BB,control,Phase 2,C,0.903
808,BB,control,Phase 2,D,0.902
809,BB,control,Phase 1,A,0.903
810,BB,control,Phase 1,B,0.903
811,BB,control,Phase 1,C,0.903
812,BB,control,Phase 1,D,0.903
813,BB,control,Phase 2,A,0.903
814,BB,control,Phase 2,B,0.903
815,BB,control,Phase 2,C,0.903
816,BB,control,Phase 2,D,0.903
817,BB,control,Phase 1,A,0.903
818,BB,control,Phase 1,B,0.903
819,BB,control,Phase 1,C,0.903
820,BB,control,Phase 1,D,0.903
821,BB,control,Phase 2,A,0.903
822,BB,control,Phase 2,B,0.903
823,BB,control,Phase 2,C,0.902
824,BB,control,Phase 2,D,0.902
825,BB,control,Phase 1,A,0.903
826,BB,control,Phase 1,B,0.903
827,BB,control,Phase 1,C,0.903
828,BB,control,Phase 1,D,0.903
829,BB,control,Phase 2,A,0.902
830,BB,control,Phase 2,B,0.903
831,BB,control,Phase 2,C,0.903
832,BB,control,Phase 2,D,0.903
833,BB,control,Phase 1,A,0.903
834,BB,control,Phase 1,B,0.902
835,BB,control,Phase 1,C,0.903
836,BB,control,Phase 1,D,0.903
837,BB,control,Phase 2,A,0.903
838,BB,control,Phase 2,B,0.903
839,BB,control,Phase 2,C,0.903
840,BB,control,Phase 2,D,0.903
841,BB,control,Phase 1,A,0.903
842,BB,control,Phase 1,B,0.903
843,BB,control,Phase 1,C,0.903
844,BB,control,Phase 1,D,0.903
845,BB,control,Phase 2,A,0.903
846,BB,control,Phase 2,B,0.903
847,BB,control,Phase 2,C,0.903
848,BB,control,Phase 2,D,0.902
849,BB,control,Phase 1,A,0.902
850,BB,control,Phase 1,B,0.903
851,BB,control,Phase 1,C,0.903
852,BB,control,Phase 1,D,0.903
853,BB,control,Phase 2,A,0.903
854,BB,control,Phase 2,B,0.902
855,BB,control,Phase 2,C,0.903
856,BB,control,Phase 2,D,0.903
857,BB,control,Phase 1,A,0.903
858,BB,control,Phase 1,B,0.903
859,BB,control,Phase 1,C,0.902
860,BB,control,Phase 1,D,0.902
861,BB,control,Phase 2,A,0.902
862,BB,control,Phase 2,B,0.903
863,BB,control,Phase 2,C,0.903
864,BB,control,Phase 2,D,0.902
865,BB,control,Phase 1,A,0.903
866,BB,control,Phase 1,B,0.903
867,BB,control,Phase 1,C,0.903
868,BB,control,Phase 1,D,0.903
869,BB,control,Phase 2,A,0.902
870,BB,control,Phase 2,B,0.903
871,BB,control,Phase 2,C,0.902
872,BB,control,Phase 2,D,0.903
873,BB,control,Phase 1,A,0.902
874,BB,control,Phase 1,B,0.903
875,BB,control,Phase 1,C,0.903
876,BB,control,Phase 1,D,0.903
877,BB,control,Phase 2,A,0.903
878,BB,control,Phase 2,B,0.902
879,BB,control,Phase 2,C,0.903
880,BB,control,Phase 2,D,0.902
881,BB,control,Phase 1,A,0.902
882,BB,control,Phase 1,B,0.903
883,BB,control,Phase 1,C,0.903
884,BB,control,Phase 1,D,0.903
885,BB,control,Phase 2,A,0.903
886,BB,control,Phase 2,B,0.903
887,BB,control,Phase 2,C,0.903
888,BB,control,Phase 2,D,0.902
889,BB,control,Phase 1,A,0.902
890,BB,control,Phase 1,B,0.903
891,BB,control,Phase 1,C,0.903
892,BB,control,Phase 1,D,0.903
893,BB,control,Phase 2,A,0.903
894,BB,control,Phase 2,B,0.903
895,BB,control,Phase 2,C,0.903
896,BB,control,Phase 2,D,0.903
897,BB,control,Phase 1,A,0.903
898,BB,control,Phase 1,B,0.902
899,BB,control,Phase 1,C,0.902
900,BB,control,Phase 1,D,0.903
901,BB,control,Phase 2,A,0.902
902,BB,control,Phase 2,B,0.903
903,BB,control,Phase 2,C,0.903
904,BB,control,Phase 2,D,0.902
905,BB,control,Phase 1,A,0.903
906,BB,control,Phase 1,B,0.903
907,BB,control,Phase 1,C,0.903
908,BB,control,Phase 1,D,0.903
909,BB,control,Phase 2,A,0.902
910,BB,control,Phase 2,B,0.903
911,BB,control,Phase 2,C,0.903
912,BB,control,Phase 2,D,0.903
913,BB,control,Phase 1,A,0.902
914,BB,control,Phase 1,B,0.903
915,BB,control,Phase 1,C,0.903
916,BB,control,Phase 1,D,0.903
917,BB,control,Phase 2,A,0.903
918,BB,control,Phase 2,B,0.903
919,BB,control,Phase 2,C,0.903
920,BB,control,Phase 2,D,0.903
921,BB,control,Phase 1,A,0.903
922,BB,control,Phase 1,B,0.902
923,BB,control,Phase 1,C,0.903
924,BB,control,Phase 1,D,0.903
925,BB,control,Phase 2,A,0.903
926,BB,control,Phase 2,B,0.903
927,BB,control,Phase 2,C,0.903
928,BB,control,Phase 2,D,0.902
929,BB,control,Phase 1,A,0.903
930,BB,control,Phase 1,B,0.902
931,BB,control,Phase 1,C,0.903
932,BB,control,Phase 1,D,0.903
933,BB,control,Phase 2,A,0.902
934,BB,control,Phase 2,B,0.903
935,BB,control,Phase 2,C,0.903
936,BB,control,Phase 2,D,0.903
937,BB,control,Phase 1,A,0.903
938,BB,control,Phase 1,B,0.903
939,BB,control,Phase 1,C,0.903
940,BB,control,Phase 1,D,0.902
941,BB,control,Phase 2,A,0.902
942,BB,control,Phase 2,B,0.903
943,BB,control,Phase 2,C,0.903
944,BB,control,Phase 2,D,0.902
945,BB,control,Phase 1,A,0.903
946,BB,control,Phase 1,B,0.903
947,BB,control,Phase 1,C,0.903
948,BB,control,Phase 1,D,0.903
949,BB,control,Phase 2,A,0.903
950,BB,control,Phase 2,B,0.902
951,BB,control,Phase 2,C,0.903
952,BB,control,Phase 2,D,0.903
953,BB,control,Phase 1,A,0.903
954,BB,control,Phase 1,B,0.903
955,BB,control,Phase 1,C,0.903
956,BB,control,Phase 1,D,0.903
957,BB,control,Phase 2,A,0.903
958,BB,control,Phase 2,B,0.903
959,BB,control,Phase 2,C,0.903
960,BB,control,Phase 2,D,0.903
961,BB,control,Phase 1,A,0.903
962,BB,control,Phase 1,B,0.903
963,BB,control,Phase 1,C,0.902
964,BB,control,Phase 1,D,0.903
965,BB,control,Phase 2,A,0.903
966,BB,control,Phase 2,B,0.903
967,BB,control,Phase 2,C,0.902
968,BB,control,Phase 2,D,0.903
969,BB,control,Phase 1,A,0.903
970,BB,control,Phase 1,B,0.903
971,BB,control,Phase 1,C,0.903
972,BB,control,Phase 1,D,0.903
973,BB,control,Phase 2,A,0.903
974,BB,control,Phase 2,B,0.903
975,BB,control,Phase 2,C,0.903
976,BB,control,Phase 2,D,0.903
977,BB,control,Phase 1,A,0.903
978,BB,control,Phase 1,B,0.903
979,BB,control,Phase 1,C,0.902
980,BB,control,Phase 1,D,0.903
981,BB,control,Phase 2,A,0.902
982,BB,control,Phase 2,B,0.903
983,BB,control,Phase 2,C,0.902
984,BB,control,Phase 2,D,0.903
985,BB,control,Phase 1,A,0.902
986,BB,control,Phase 1,B,0.903
987,BB,control,Phase 1,C,0.903
988,BB,control,Phase 1,D,0.903
989,BB,control,Phase 2,A,0.902
990,BB,control,Phase 2,B,0.902
991,BB,control,Phase 2,C,0.903
992,BB,control,Phase 2,D,0.903
993,BB,control,Phase 1,A,0.903
994,BB,control,Phase 1,B,0.903
995,BB,control,Phase 1,C,0.903
996,BB,control,Phase 1,D,0.903
997,BB,control,Phase 2,A,0.903
998,BB,control,Phase 2,B,0.903
999,BB,control,Phase 2,C,0.903
1000,BB,control,Phase 2,D,0.903
1001,BB,control,Phase 1,A,0.903
1002,BB,control,Phase 1,B,0.903
1003,BB,control,Phase 1,C,0.903
1004,BB,control,Phase 1,D,0.903
1005,BB,control,Phase 2,A,0.902
1006,BB,control,Phase 2,B,0.903
1007,BB,control,Phase 2,C,0.903
1008,BB,control,Phase 2,D,0.903
1009,BB,control,Phase 1,A,0.903
1010,BB,control,Phase 1,B,0.903
1011,BB,control,Phase 1,C,0.903
1012,BB,control,Phase 1,D,0.903
1013,BB,control,Phase 2,A,0.903
1014,BB,control,Phase 2,B,0.903
1015,BB,control,Phase 2,C,0.902
1016,BB,control,Phase 2,D,0.903
1017,BB,control,Phase 1,A,0.903
1018,BB,control,Phase 1,B,0.902
1019,BB,control,Phase 1,C,0.903
1020,BB,control,Phase 1,D,0.903
1021,BB,control,Phase 2,A,0.903
1022,BB,control,Phase 2,B,0.903
1023,BB,control,Phase 2,C,0.903
1024,BB,control,Phase 2,D,0.902
1025,BB,control,Phase 1,A,0.903
1026,BB,control,Phase 1,B,0.903
1027,BB,control,Phase 1,C,0.903
1028,BB,control,Phase 1,D,0.903
1029,BB,control,Phase 2,A,0.903
1030,BB,control,Phase 2,B,0.903
1031,BB,control,Phase 2,C,0.903
1032,BB,control,Phase 2,D,0.903
